"date","employeeID","qualOfCare","patientWorkload","numDailyStaffedNurses"
2001-10-08,"004293","Good",4,11
2001-10-08,"003135","Excellent",4,11
2001-10-08,"006225","Good",6,11
2001-10-08,"008041","Excellent",4,11
2001-10-08,"00854","Good",7,11
2001-10-08,"001221","Excellent",2,11
2001-10-08,"005098","Excellent",4,11
2001-10-08,"004840","Excellent",3,11
2001-10-08,"001273","Good",7,11
2001-10-08,"002864","Excellent",4,11
2001-10-08,"004347","Excellent",2,11
2001-10-09,"001221","Excellent",2,8
2001-10-09,"004293","Excellent",4,8
2001-10-09,"003825","Excellent",3,8
2001-10-09,"008041","Excellent",6,8
2001-10-09,"0056","Excellent",3,8
2001-10-09,"004347","Excellent",3,8
2001-10-09,"004297","Good",6,8
2001-10-09,"003184","Excellent",7,8
2001-10-10,"007923","Excellent",4,12
2001-10-10,"004293","Good",4,12
2001-10-10,"004840","Excellent",3,12
2001-10-10,"004326","Excellent",3,12
2001-10-10,"003369","Good",6,12
2001-10-10,"001273","Excellent",3,12
2001-10-10,"004628","Good",5,12
2001-10-10,"001221","Excellent",3,12
2001-10-10,"006393","Good",7,12
2001-10-10,"006225","Excellent",5,12
2001-10-10,"00293","Excellent",4,12
2001-10-10,"00715","Good",6,12
2001-10-11,"004840","Excellent",6,12
2001-10-11,"008041","Fair",6,12
2001-10-11,"0056","Fair",6,12
2001-10-11,"006605","Excellent",3,12
2001-10-11,"004628","Excellent",3,12
2001-10-11,"00715","Excellent",5,12
2001-10-11,"008164","Excellent",4,12
2001-10-11,"007923","Excellent",5,12
2001-10-11,"003825","Good",7,12
2001-10-11,"003184","Excellent",4,12
2001-10-11,"008279","Excellent",4,12
2001-10-11,"004297","Excellent",3,12
2001-10-12,"00293","Good",6,10
2001-10-12,"005098","Excellent",3,10
2001-10-12,"004840","Excellent",6,10
2001-10-12,"001221","Excellent",2,10
2001-10-12,"006393","Excellent",4,10
2001-10-12,"002677","Good",7,10
2001-10-12,"006773","Excellent",4,10
2001-10-12,"007559","Good",4,10
2001-10-12,"001273","Excellent",6,10
2001-10-12,"00715","Good",5,10
2001-10-13,"008279","Good",7,5
2001-10-13,"002677","Fair",7,5
2001-10-13,"006225","Poor",9,5
2001-10-13,"003184","Poor",8,5
2001-10-13,"002864","Good",7,5
2001-10-14,"003184","Poor",12,6
2001-10-14,"002864","Poor",12,6
2001-10-14,"008279","Poor",9,6
2001-10-14,"002677","Fair",5,6
2001-10-14,"006225","Fair",5,6
2001-10-14,"006595","Good",7,6
2001-10-15,"004840","Excellent",3,11
2001-10-15,"004628","Good",4,11
2001-10-15,"004293","Excellent",7,11
2001-10-15,"003184","Fair",7,11
2001-10-15,"004347","Excellent",4,11
2001-10-15,"006605","Poor",9,11
2001-10-15,"002864","Excellent",2,11
2001-10-15,"004297","Excellent",4,11
2001-10-15,"005098","Excellent",3,11
2001-10-15,"008279","Excellent",3,11
2001-10-15,"006773","Fair",6,11
2001-10-16,"0056","Excellent",7,12
2001-10-16,"00293","Good",5,12
2001-10-16,"00854","Good",6,12
2001-10-16,"006595","Excellent",3,12
2001-10-16,"003184","Excellent",4,12
2001-10-16,"001221","Good",7,12
2001-10-16,"005828","Excellent",2,12
2001-10-16,"004628","Excellent",5,12
2001-10-16,"006225","Excellent",5,12
2001-10-16,"006393","Good",5,12
2001-10-16,"008164","Excellent",3,12
2001-10-16,"003135","Excellent",4,12
2001-10-17,"002864","Good",5,13
2001-10-17,"004293","Good",5,13
2001-10-17,"007923","Excellent",4,13
2001-10-17,"00715","Good",9,13
2001-10-17,"002677","Excellent",3,13
2001-10-17,"004840","Excellent",6,13
2001-10-17,"004297","Excellent",4,13
2001-10-17,"006773","Excellent",3,13
2001-10-17,"005828","Excellent",4,13
2001-10-17,"004326","Excellent",3,13
2001-10-17,"005098","Excellent",2,13
2001-10-17,"006225","Excellent",3,13
2001-10-17,"003369","Excellent",6,13
2001-10-18,"007923","Excellent",4,12
2001-10-18,"006225","Excellent",6,12
2001-10-18,"004628","Excellent",3,12
2001-10-18,"0056","Good",4,12
2001-10-18,"00854","Excellent",4,12
2001-10-18,"002677","Excellent",7,12
2001-10-18,"003184","Excellent",3,12
2001-10-18,"006773","Good",6,12
2001-10-18,"008041","Good",5,12
2001-10-18,"006393","Good",6,12
2001-10-18,"003369","Good",6,12
2001-10-18,"004326","Excellent",4,12
2001-10-19,"00715","Fair",5,11
2001-10-19,"006773","Excellent",5,11
2001-10-19,"004326","Excellent",3,11
2001-10-19,"008164","Good",6,11
2001-10-19,"003135","Excellent",2,11
2001-10-19,"006605","Good",7,11
2001-10-19,"008279","Good",5,11
2001-10-19,"00293","Excellent",4,11
2001-10-19,"001273","Excellent",2,11
2001-10-19,"002677","Excellent",6,11
2001-10-19,"005828","Excellent",3,11
2001-10-20,"002677","Poor",9,6
2001-10-20,"008279","Excellent",2,6
2001-10-20,"003184","Good",5,6
2001-10-20,"006225","Good",7,6
2001-10-20,"004297","Fair",8,6
2001-10-20,"006773","Poor",8,6
2001-10-21,"006595","Fair",8,6
2001-10-21,"003184","Good",6,6
2001-10-21,"008279","Fair",7,6
2001-10-21,"006225","Fair",7,6
2001-10-21,"002677","Poor",8,6
2001-10-21,"006773","Fair",8,6
2001-10-22,"006605","Good",4,13
2001-10-22,"007559","Good",8,13
2001-10-22,"005828","Excellent",2,13
2001-10-22,"004297","Excellent",3,13
2001-10-22,"006393","Excellent",6,13
2001-10-22,"003369","Excellent",5,13
2001-10-22,"004293","Excellent",5,13
2001-10-22,"006773","Excellent",3,13
2001-10-22,"00854","Excellent",3,13
2001-10-22,"008164","Good",6,13
2001-10-22,"002864","Excellent",2,13
2001-10-22,"005098","Excellent",6,13
2001-10-22,"00293","Excellent",6,13
2001-10-23,"001273","Excellent",5,12
2001-10-23,"004326","Excellent",5,12
2001-10-23,"007559","Excellent",6,12
2001-10-23,"00715","Fair",5,12
2001-10-23,"00854","Good",4,12
2001-10-23,"002677","Good",5,12
2001-10-23,"007923","Good",9,12
2001-10-23,"006393","Excellent",3,12
2001-10-23,"006595","Excellent",5,12
2001-10-23,"008279","Excellent",2,12
2001-10-23,"005828","Excellent",5,12
2001-10-23,"001221","Excellent",3,12
2001-10-24,"006773","Excellent",4,13
2001-10-24,"001273","Excellent",2,13
2001-10-24,"00715","Excellent",3,13
2001-10-24,"006225","Good",5,13
2001-10-24,"008279","Excellent",5,13
2001-10-24,"006393","Excellent",5,13
2001-10-24,"004326","Excellent",3,13
2001-10-24,"007923","Good",7,13
2001-10-24,"002864","Excellent",3,13
2001-10-24,"004293","Excellent",4,13
2001-10-24,"004628","Excellent",6,13
2001-10-24,"003184","Excellent",4,13
2001-10-24,"00854","Good",5,13
2001-10-25,"003184","Good",6,11
2001-10-25,"004293","Good",6,11
2001-10-25,"006393","Good",8,11
2001-10-25,"007923","Poor",9,11
2001-10-25,"008279","Excellent",3,11
2001-10-25,"00854","Good",6,11
2001-10-25,"003825","Excellent",2,11
2001-10-25,"005828","Excellent",3,11
2001-10-25,"002677","Good",5,11
2001-10-25,"005098","Excellent",4,11
2001-10-25,"004628","Excellent",5,11
2001-10-26,"002864","Excellent",3,12
2001-10-26,"006773","Excellent",4,12
2001-10-26,"003184","Excellent",4,12
2001-10-26,"00293","Excellent",5,12
2001-10-26,"001221","Excellent",2,12
2001-10-26,"00715","Excellent",6,12
2001-10-26,"004326","Excellent",4,12
2001-10-26,"007923","Excellent",4,12
2001-10-26,"005098","Good",4,12
2001-10-26,"004293","Excellent",6,12
2001-10-26,"003825","Excellent",5,12
2001-10-26,"008041","Excellent",6,12
2001-10-27,"004297","Poor",9,7
2001-10-27,"002677","Fair",8,7
2001-10-27,"003184","Poor",9,7
2001-10-27,"007559","Fair",11,7
2001-10-27,"008279","Fair",6,7
2001-10-27,"006595","Poor",10,7
2001-10-27,"002864","Fair",6,7
2001-10-28,"003184","Poor",7,6
2001-10-28,"006225","Good",5,6
2001-10-28,"002677","Fair",5,6
2001-10-28,"006393","Good",5,6
2001-10-28,"002864","Poor",13,6
2001-10-28,"008279","Fair",9,6
2001-10-29,"007559","Good",4,10
2001-10-29,"005828","Good",4,10
2001-10-29,"006393","Good",5,10
2001-10-29,"004347","Excellent",3,10
2001-10-29,"004628","Excellent",2,10
2001-10-29,"006595","Excellent",3,10
2001-10-29,"00715","Excellent",2,10
2001-10-29,"008164","Excellent",3,10
2001-10-29,"008279","Fair",5,10
2001-10-29,"004840","Good",4,10
2001-10-30,"002677","Poor",8,12
2001-10-30,"008041","Excellent",4,12
2001-10-30,"008164","Excellent",2,12
2001-10-30,"006605","Excellent",3,12
2001-10-30,"006225","Excellent",5,12
2001-10-30,"004326","Excellent",3,12
2001-10-30,"004347","Excellent",2,12
2001-10-30,"004628","Excellent",2,12
2001-10-30,"002864","Fair",7,12
2001-10-30,"003825","Good",6,12
2001-10-30,"003184","Excellent",6,12
2001-10-30,"005098","Good",8,12
2001-10-31,"001273","Excellent",7,9
2001-10-31,"008041","Excellent",4,9
2001-10-31,"005098","Excellent",2,9
2001-10-31,"003184","Excellent",4,9
2001-10-31,"004297","Good",6,9
2001-10-31,"004628","Excellent",4,9
2001-10-31,"008164","Good",6,9
2001-10-31,"006225","Good",6,9
2001-10-31,"003369","Excellent",5,9
2001-11-01,"006605","Good",5,10
2001-11-01,"002677","Excellent",3,10
2001-11-01,"007923","Excellent",4,10
2001-11-01,"00715","Excellent",6,10
2001-11-01,"005828","Good",6,10
2001-11-01,"002864","Good",6,10
2001-11-01,"003369","Good",6,10
2001-11-01,"008279","Excellent",6,10
2001-11-01,"003825","Fair",8,10
2001-11-01,"004326","Good",6,10
2001-11-02,"007923","Good",5,10
2001-11-02,"004628","Excellent",4,10
2001-11-02,"00854","Excellent",6,10
2001-11-02,"003184","Excellent",4,10
2001-11-02,"002677","Excellent",4,10
2001-11-02,"006225","Excellent",7,10
2001-11-02,"008279","Fair",5,10
2001-11-02,"006773","Excellent",3,10
2001-11-02,"006595","Excellent",8,10
2001-11-02,"004347","Good",6,10
2001-11-03,"006225","Poor",7,6
2001-11-03,"006595","Fair",9,6
2001-11-03,"003184","Fair",6,6
2001-11-03,"008279","Poor",11,6
2001-11-03,"006773","Fair",5,6
2001-11-03,"002677","Poor",11,6
2001-11-04,"002677","Fair",7,5
2001-11-04,"004297","Good",5,5
2001-11-04,"008279","Fair",5,5
2001-11-04,"006595","Poor",8,5
2001-11-04,"006773","Poor",7,5
2001-11-05,"003825","Excellent",2,10
2001-11-05,"006393","Excellent",6,10
2001-11-05,"003135","Excellent",6,10
2001-11-05,"006225","Excellent",4,10
2001-11-05,"001273","Good",7,10
2001-11-05,"008041","Excellent",2,10
2001-11-05,"004347","Fair",7,10
2001-11-05,"003369","Good",6,10
2001-11-05,"006605","Excellent",4,10
2001-11-05,"008164","Good",6,10
2001-11-06,"003184","Excellent",2,10
2001-11-06,"004628","Excellent",3,10
2001-11-06,"004840","Excellent",3,10
2001-11-06,"007559","Excellent",3,10
2001-11-06,"002677","Excellent",3,10
2001-11-06,"00854","Excellent",3,10
2001-11-06,"005098","Excellent",2,10
2001-11-06,"003135","Excellent",7,10
2001-11-06,"002864","Good",5,10
2001-11-06,"003369","Good",6,10
2001-11-07,"006393","Excellent",7,12
2001-11-07,"004326","Good",5,12
2001-11-07,"002864","Excellent",5,12
2001-11-07,"006605","Excellent",4,12
2001-11-07,"005098","Excellent",4,12
2001-11-07,"005828","Excellent",2,12
2001-11-07,"003135","Fair",7,12
2001-11-07,"008041","Excellent",3,12
2001-11-07,"007923","Excellent",4,12
2001-11-07,"002677","Excellent",5,12
2001-11-07,"004840","Excellent",4,12
2001-11-07,"00854","Excellent",2,12
2001-11-08,"006225","Excellent",3,9
2001-11-08,"006605","Good",6,9
2001-11-08,"002864","Excellent",6,9
2001-11-08,"00715","Good",7,9
2001-11-08,"004628","Excellent",2,9
2001-11-08,"005098","Good",5,9
2001-11-08,"008041","Good",6,9
2001-11-08,"001221","Excellent",4,9
2001-11-08,"00854","Good",4,9
2001-11-09,"004347","Fair",5,11
2001-11-09,"003825","Excellent",5,11
2001-11-09,"002677","Excellent",4,11
2001-11-09,"004297","Excellent",2,11
2001-11-09,"004628","Good",4,11
2001-11-09,"003184","Good",6,11
2001-11-09,"008279","Excellent",2,11
2001-11-09,"0056","Excellent",3,11
2001-11-09,"001273","Excellent",4,11
2001-11-09,"001221","Excellent",4,11
2001-11-09,"006225","Good",7,11
2001-11-10,"008279","Fair",6,7
2001-11-10,"003184","Good",5,7
2001-11-10,"002677","Good",5,7
2001-11-10,"006773","Fair",6,7
2001-11-10,"006225","Fair",6,7
2001-11-10,"004297","Poor",10,7
2001-11-10,"007559","Fair",7,7
2001-11-11,"008279","Good",4,5
2001-11-11,"006225","Poor",9,5
2001-11-11,"006595","Fair",7,5
2001-11-11,"003184","Poor",9,5
2001-11-11,"002677","Poor",12,5
2001-11-12,"006595","Good",6,12
2001-11-12,"004297","Excellent",3,12
2001-11-12,"001221","Excellent",3,12
2001-11-12,"007559","Good",4,12
2001-11-12,"004628","Excellent",4,12
2001-11-12,"003369","Excellent",3,12
2001-11-12,"006605","Excellent",3,12
2001-11-12,"008279","Excellent",8,12
2001-11-12,"003135","Good",6,12
2001-11-12,"00293","Excellent",4,12
2001-11-12,"00715","Excellent",4,12
2001-11-12,"001273","Excellent",6,12
2001-11-13,"003825","Excellent",3,11
2001-11-13,"00293","Good",7,11
2001-11-13,"006393","Excellent",5,11
2001-11-13,"007559","Excellent",6,11
2001-11-13,"004628","Excellent",3,11
2001-11-13,"006773","Excellent",5,11
2001-11-13,"001221","Excellent",3,11
2001-11-13,"008164","Excellent",3,11
2001-11-13,"004347","Excellent",4,11
2001-11-13,"005828","Good",5,11
2001-11-13,"00715","Excellent",3,11
2001-11-14,"001273","Excellent",6,11
2001-11-14,"002677","Excellent",6,11
2001-11-14,"003184","Excellent",4,11
2001-11-14,"008041","Excellent",2,11
2001-11-14,"004297","Excellent",4,11
2001-11-14,"006595","Excellent",2,11
2001-11-14,"007923","Excellent",3,11
2001-11-14,"004628","Good",7,11
2001-11-14,"006605","Excellent",5,11
2001-11-14,"003135","Excellent",4,11
2001-11-14,"004347","Excellent",4,11
2001-11-15,"004840","Good",6,8
2001-11-15,"008279","Good",4,8
2001-11-15,"003369","Excellent",6,8
2001-11-15,"007559","Excellent",4,8
2001-11-15,"006773","Excellent",6,8
2001-11-15,"002864","Good",8,8
2001-11-15,"003825","Good",7,8
2001-11-15,"006605","Good",10,8
2001-11-16,"004628","Excellent",5,11
2001-11-16,"004297","Excellent",3,11
2001-11-16,"00715","Excellent",3,11
2001-11-16,"00854","Excellent",5,11
2001-11-16,"005828","Excellent",3,11
2001-11-16,"004347","Excellent",4,11
2001-11-16,"008279","Good",5,11
2001-11-16,"007923","Excellent",3,11
2001-11-16,"006393","Excellent",3,11
2001-11-16,"0056","Excellent",6,11
2001-11-16,"003184","Excellent",5,11
2001-11-17,"003184","Fair",6,6
2001-11-17,"006225","Excellent",4,6
2001-11-17,"002677","Good",6,6
2001-11-17,"007559","Fair",6,6
2001-11-17,"006773","Fair",7,6
2001-11-17,"008279","Poor",13,6
2001-11-18,"002677","Poor",9,6
2001-11-18,"003184","Good",5,6
2001-11-18,"008279","Fair",6,6
2001-11-18,"006595","Poor",10,6
2001-11-18,"005098","Good",5,6
2001-11-18,"006225","Fair",8,6
2001-11-19,"005828","Fair",6,10
2001-11-19,"007923","Excellent",3,10
2001-11-19,"003135","Excellent",4,10
2001-11-19,"006393","Excellent",4,10
2001-11-19,"004297","Good",8,10
2001-11-19,"006225","Fair",6,10
2001-11-19,"003184","Excellent",5,10
2001-11-19,"006595","Excellent",4,10
2001-11-19,"003825","Good",6,10
2001-11-19,"006605","Excellent",3,10
2001-11-20,"003369","Poor",7,12
2001-11-20,"006393","Good",6,12
2001-11-20,"008041","Excellent",6,12
2001-11-20,"003135","Good",7,12
2001-11-20,"006605","Excellent",5,12
2001-11-20,"00715","Good",10,12
2001-11-20,"001273","Excellent",3,12
2001-11-20,"00854","Good",7,12
2001-11-20,"006225","Excellent",6,12
2001-11-20,"002677","Good",7,12
2001-11-20,"005828","Excellent",5,12
2001-11-20,"006773","Excellent",6,12
2001-11-21,"003369","Excellent",3,11
2001-11-21,"006225","Excellent",2,11
2001-11-21,"003825","Excellent",6,11
2001-11-21,"0056","Good",5,11
2001-11-21,"006393","Excellent",5,11
2001-11-21,"004628","Good",5,11
2001-11-21,"004347","Excellent",7,11
2001-11-21,"003135","Good",4,11
2001-11-21,"006773","Excellent",7,11
2001-11-21,"003184","Excellent",2,11
2001-11-21,"00293","Good",6,11
2001-11-22,"006605","Good",9,11
2001-11-22,"002864","Excellent",2,11
2001-11-22,"005828","Excellent",5,11
2001-11-22,"006595","Excellent",7,11
2001-11-22,"007559","Good",4,11
2001-11-22,"001273","Excellent",3,11
2001-11-22,"004326","Excellent",2,11
2001-11-22,"003184","Excellent",4,11
2001-11-22,"004628","Excellent",2,11
2001-11-22,"007923","Good",7,11
2001-11-22,"004840","Excellent",3,11
2001-11-23,"004293","Good",7,10
2001-11-23,"00854","Excellent",2,10
2001-11-23,"0056","Excellent",2,10
2001-11-23,"004840","Good",7,10
2001-11-23,"006595","Excellent",4,10
2001-11-23,"006393","Excellent",4,10
2001-11-23,"008279","Good",7,10
2001-11-23,"002677","Excellent",3,10
2001-11-23,"006225","Good",4,10
2001-11-23,"008164","Good",6,10
2001-11-24,"008279","Poor",9,7
2001-11-24,"002677","Poor",7,7
2001-11-24,"006595","Poor",11,7
2001-11-24,"004297","Fair",8,7
2001-11-24,"003184","Poor",9,7
2001-11-24,"006773","Excellent",2,7
2001-11-24,"002864","Fair",6,7
2001-11-25,"006225","Fair",7,6
2001-11-25,"006595","Fair",9,6
2001-11-25,"002677","Good",6,6
2001-11-25,"003184","Poor",7,6
2001-11-25,"008279","Poor",9,6
2001-11-25,"006773","Good",8,6
2001-11-26,"003135","Excellent",5,12
2001-11-26,"00854","Excellent",3,12
2001-11-26,"001221","Good",7,12
2001-11-26,"006595","Excellent",6,12
2001-11-26,"005828","Excellent",5,12
2001-11-26,"004628","Excellent",7,12
2001-11-26,"002864","Excellent",3,12
2001-11-26,"004840","Poor",11,12
2001-11-26,"004347","Excellent",5,12
2001-11-26,"008041","Excellent",7,12
2001-11-26,"006393","Excellent",6,12
2001-11-26,"005098","Excellent",5,12
2001-11-27,"003184","Good",6,12
2001-11-27,"003135","Good",6,12
2001-11-27,"006393","Good",6,12
2001-11-27,"001221","Good",5,12
2001-11-27,"003369","Good",6,12
2001-11-27,"002864","Fair",9,12
2001-11-27,"003825","Excellent",6,12
2001-11-27,"004840","Good",6,12
2001-11-27,"00293","Good",5,12
2001-11-27,"006605","Excellent",5,12
2001-11-27,"004347","Excellent",6,12
2001-11-27,"004293","Excellent",2,12
2001-11-28,"006605","Excellent",3,10
2001-11-28,"006225","Good",5,10
2001-11-28,"004840","Excellent",3,10
2001-11-28,"008279","Good",7,10
2001-11-28,"0056","Poor",13,10
2001-11-28,"002677","Excellent",4,10
2001-11-28,"00854","Excellent",5,10
2001-11-28,"004293","Excellent",2,10
2001-11-28,"004347","Excellent",4,10
2001-11-28,"00293","Excellent",3,10
2001-11-29,"003135","Good",5,9
2001-11-29,"004326","Excellent",4,9
2001-11-29,"005098","Excellent",4,9
2001-11-29,"003825","Good",6,9
2001-11-29,"004840","Excellent",2,9
2001-11-29,"004297","Good",5,9
2001-11-29,"003184","Fair",5,9
2001-11-29,"002677","Excellent",6,9
2001-11-29,"001221","Excellent",5,9
2001-11-30,"005098","Excellent",3,9
2001-11-30,"006225","Excellent",3,9
2001-11-30,"006773","Excellent",4,9
2001-11-30,"008164","Excellent",5,9
2001-11-30,"004326","Good",4,9
2001-11-30,"004840","Excellent",7,9
2001-11-30,"004628","Excellent",6,9
2001-11-30,"005828","Excellent",4,9
2001-11-30,"00854","Excellent",2,9
2001-12-01,"002677","Good",4,5
2001-12-01,"002864","Fair",8,5
2001-12-01,"006773","Fair",7,5
2001-12-01,"006595","Poor",10,5
2001-12-01,"006225","Good",5,5
2001-12-02,"008279","Fair",8,6
2001-12-02,"006595","Fair",6,6
2001-12-02,"002677","Fair",6,6
2001-12-02,"003184","Good",5,6
2001-12-02,"005098","Fair",6,6
2001-12-02,"006225","Good",8,6
2001-12-03,"005098","Excellent",4,11
2001-12-03,"00715","Good",6,11
2001-12-03,"0056","Fair",10,11
2001-12-03,"007559","Excellent",3,11
2001-12-03,"008164","Good",5,11
2001-12-03,"006393","Excellent",5,11
2001-12-03,"004326","Excellent",4,11
2001-12-03,"004347","Excellent",2,11
2001-12-03,"001221","Poor",8,11
2001-12-03,"003369","Excellent",4,11
2001-12-03,"006773","Excellent",7,11
2001-12-04,"006393","Good",6,12
2001-12-04,"0056","Excellent",3,12
2001-12-04,"002677","Poor",9,12
2001-12-04,"004347","Excellent",3,12
2001-12-04,"003825","Excellent",7,12
2001-12-04,"001273","Good",6,12
2001-12-04,"001221","Excellent",7,12
2001-12-04,"007923","Good",6,12
2001-12-04,"006595","Excellent",4,12
2001-12-04,"006605","Excellent",3,12
2001-12-04,"00715","Excellent",4,12
2001-12-04,"006225","Excellent",4,12
2001-12-05,"0056","Excellent",3,10
2001-12-05,"004293","Excellent",2,10
2001-12-05,"006595","Excellent",3,10
2001-12-05,"008164","Good",7,10
2001-12-05,"003825","Excellent",2,10
2001-12-05,"007559","Good",7,10
2001-12-05,"006773","Excellent",5,10
2001-12-05,"004840","Good",6,10
2001-12-05,"001221","Excellent",2,10
2001-12-05,"002677","Good",7,10
2001-12-06,"006595","Excellent",2,11
2001-12-06,"008279","Good",8,11
2001-12-06,"003825","Good",7,11
2001-12-06,"00854","Good",6,11
2001-12-06,"00715","Excellent",4,11
2001-12-06,"007559","Excellent",5,11
2001-12-06,"0056","Excellent",3,11
2001-12-06,"006605","Good",6,11
2001-12-06,"003369","Good",6,11
2001-12-06,"004293","Excellent",8,11
2001-12-06,"006225","Excellent",5,11
2001-12-07,"006393","Excellent",4,11
2001-12-07,"004297","Excellent",3,11
2001-12-07,"005828","Excellent",2,11
2001-12-07,"006225","Excellent",3,11
2001-12-07,"00715","Excellent",3,11
2001-12-07,"006605","Excellent",3,11
2001-12-07,"005098","Excellent",3,11
2001-12-07,"004840","Good",5,11
2001-12-07,"003369","Excellent",4,11
2001-12-07,"00293","Good",6,11
2001-12-07,"0056","Good",8,11
2001-12-08,"004297","Good",5,6
2001-12-08,"002677","Poor",7,6
2001-12-08,"006773","Fair",7,6
2001-12-08,"008279","Good",4,6
2001-12-08,"002864","Fair",6,6
2001-12-08,"005098","Poor",11,6
2001-12-09,"006595","Poor",10,6
2001-12-09,"002677","Poor",8,6
2001-12-09,"008279","Good",6,6
2001-12-09,"003184","Fair",7,6
2001-12-09,"002864","Fair",9,6
2001-12-09,"006225","Fair",6,6
2001-12-10,"007559","Excellent",6,10
2001-12-10,"003825","Excellent",4,10
2001-12-10,"001273","Excellent",4,10
2001-12-10,"003184","Good",5,10
2001-12-10,"006393","Good",6,10
2001-12-10,"004297","Good",5,10
2001-12-10,"00715","Excellent",2,10
2001-12-10,"006773","Excellent",2,10
2001-12-10,"0056","Good",10,10
2001-12-10,"008164","Excellent",5,10
2001-12-11,"001221","Excellent",3,10
2001-12-11,"00854","Poor",9,10
2001-12-11,"001273","Excellent",6,10
2001-12-11,"002864","Good",7,10
2001-12-11,"008041","Excellent",3,10
2001-12-11,"004297","Excellent",2,10
2001-12-11,"004628","Good",7,10
2001-12-11,"006595","Excellent",5,10
2001-12-11,"003184","Excellent",3,10
2001-12-11,"006225","Good",5,10
2001-12-12,"00854","Excellent",3,12
2001-12-12,"00715","Excellent",6,12
2001-12-12,"004297","Poor",9,12
2001-12-12,"001221","Good",6,12
2001-12-12,"008164","Good",6,12
2001-12-12,"004326","Excellent",5,12
2001-12-12,"006393","Excellent",6,12
2001-12-12,"004628","Excellent",6,12
2001-12-12,"003825","Excellent",4,12
2001-12-12,"008279","Good",5,12
2001-12-12,"005828","Excellent",2,12
2001-12-12,"007559","Excellent",2,12
2001-12-13,"004293","Excellent",2,10
2001-12-13,"002677","Excellent",5,10
2001-12-13,"004347","Excellent",4,10
2001-12-13,"004297","Excellent",3,10
2001-12-13,"005828","Excellent",9,10
2001-12-13,"006595","Good",5,10
2001-12-13,"008279","Excellent",3,10
2001-12-13,"007559","Good",5,10
2001-12-13,"001221","Good",6,10
2001-12-13,"003369","Good",5,10
2001-12-14,"004293","Good",4,10
2001-12-14,"00293","Good",5,10
2001-12-14,"004297","Good",5,10
2001-12-14,"006595","Excellent",3,10
2001-12-14,"008041","Good",5,10
2001-12-14,"006773","Excellent",4,10
2001-12-14,"00854","Excellent",4,10
2001-12-14,"004840","Excellent",2,10
2001-12-14,"003184","Good",5,10
2001-12-14,"002677","Excellent",2,10
2001-12-15,"008279","Fair",6,4
2001-12-15,"006225","Excellent",6,4
2001-12-15,"002677","Poor",8,4
2001-12-15,"004297","Fair",9,4
2001-12-16,"008279","Poor",9,7
2001-12-16,"006595","Poor",9,7
2001-12-16,"004297","Poor",9,7
2001-12-16,"002677","Fair",7,7
2001-12-16,"006773","Fair",7,7
2001-12-16,"003184","Poor",8,7
2001-12-16,"006225","Good",7,7
2001-12-17,"006605","Good",6,11
2001-12-17,"008279","Excellent",3,11
2001-12-17,"00854","Excellent",3,11
2001-12-17,"004840","Excellent",3,11
2001-12-17,"004293","Excellent",5,11
2001-12-17,"006773","Fair",8,11
2001-12-17,"007559","Excellent",4,11
2001-12-17,"004347","Excellent",2,11
2001-12-17,"005098","Excellent",5,11
2001-12-17,"008041","Excellent",3,11
2001-12-17,"001221","Excellent",3,11
2001-12-18,"004297","Fair",7,13
2001-12-18,"002864","Excellent",7,13
2001-12-18,"007923","Excellent",3,13
2001-12-18,"003184","Excellent",4,13
2001-12-18,"0056","Excellent",2,13
2001-12-18,"007559","Excellent",4,13
2001-12-18,"003135","Excellent",4,13
2001-12-18,"001273","Excellent",3,13
2001-12-18,"006393","Good",4,13
2001-12-18,"008279","Excellent",3,13
2001-12-18,"003369","Excellent",6,13
2001-12-18,"005828","Excellent",8,13
2001-12-18,"008164","Excellent",8,13
2001-12-19,"004347","Good",4,11
2001-12-19,"002864","Good",6,11
2001-12-19,"005098","Excellent",3,11
2001-12-19,"004293","Excellent",4,11
2001-12-19,"00293","Excellent",4,11
2001-12-19,"00854","Excellent",4,11
2001-12-19,"0056","Excellent",5,11
2001-12-19,"004840","Excellent",4,11
2001-12-19,"008164","Excellent",3,11
2001-12-19,"001221","Excellent",4,11
2001-12-19,"003369","Excellent",7,11
2001-12-20,"004297","Good",7,9
2001-12-20,"00715","Good",9,9
2001-12-20,"006225","Excellent",4,9
2001-12-20,"007559","Excellent",4,9
2001-12-20,"001221","Good",8,9
2001-12-20,"006773","Good",8,9
2001-12-20,"008164","Good",6,9
2001-12-20,"002677","Excellent",3,9
2001-12-20,"004347","Excellent",4,9
2001-12-21,"006225","Good",6,13
2001-12-21,"008279","Good",5,13
2001-12-21,"006393","Good",5,13
2001-12-21,"006605","Excellent",4,13
2001-12-21,"003135","Excellent",6,13
2001-12-21,"006773","Excellent",5,13
2001-12-21,"002864","Excellent",4,13
2001-12-21,"002677","Good",6,13
2001-12-21,"006595","Excellent",5,13
2001-12-21,"007923","Good",10,13
2001-12-21,"007559","Excellent",4,13
2001-12-21,"003825","Excellent",5,13
2001-12-21,"005098","Good",5,13
2001-12-22,"008279","Poor",10,7
2001-12-22,"002677","Fair",11,7
2001-12-22,"006773","Fair",11,7
2001-12-22,"006225","Fair",6,7
2001-12-22,"006595","Poor",13,7
2001-12-22,"003184","Poor",8,7
2001-12-22,"004297","Poor",9,7
